Temperature,Humidity,Vibration,Days_Left,Center_A_Distance,Center_B_Distance,Road_Condition_A,Road_Condition_B,Capacity_A,Capacity_B,Travel_Time_A,Travel_Time_B,Travel_Time_Orig,Best_Center
20.573635801610976,31.418520790406816,0.594574408562653,4.186071323233262,88.88503491837756,111.53567272751799,0,0,37.39499942091693,41.21601432154035,1.481417248639626,1.8589278787919665,7.654288188405232,Center_A
14.522853028515803,73.1463296014133,0.459987507926481,5.353835505919624,25.588953654772936,111.08671464348875,0,0,98.7237145838576,79.14794851201799,0.4264825609128823,1.8514452440581457,5.656447501977828,Center_B
28.309674473062316,92.62063822388077,0.8226079441324625,1.095599018254243,74.20889456796753,117.88344985807838,0,1,81.16731957127811,78.45787727171333,1.2368149094661256,inf,6.697529917645371,Dump
7.998236008037799,66.41093192501972,0.48106317036029744,8.911949860644336,33.82560411651618,111.1654484797504,0,0,89.53654767234822,62.15131352939022,0.5637600686086031,1.8527574746625066,6.036744256796181,Center_A
14.56221988701438,90.89346003215097,1.3447676865834073,2.918223121976771,47.56047147152506,41.46348324300248,0,0,33.37055524212406,39.46600578826366,0.7926745245254178,0.6910580540500413,4.984619921138098,Center_B
17.753559261628745,33.396762153591546,1.652129369096571,4.46132737041866,24.92344273078695,104.13518575232887,0,0,65.34726432595173,52.03605782938257,0.41539071217978246,1.735586429205481,6.310354410703076,Center_A
21.611009321332546,57.22156573982049,1.346184261822434,1.8194622776133855,41.59789094843696,66.88546302986347,1,0,78.90188007089276,52.4065176352886,inf,1.1147577171643912,6.944624743131331,Center_B
35.762566339899585,46.91025641253333,1.648700894498699,1.7058840677544707,81.47368568937937,119.17212203513441,1,0,68.0062609200289,79.02695932003054,inf,1.9862020339189068,3.348389865030188,Dump
10.585972632809469,77.50336272374744,0.7939843244149483,4.30450784939156,90.8012259637807,72.5052867895921,0,0,76.66532259894942,37.9620113589607,1.5133537660630116,1.2084214464932017,4.016782882898873,Center_B
24.1120808517853,93.78431088232104,0.3126339414177217,2.776315660264487,37.722172152189366,79.84524742519986,1,0,87.25118445133307,88.03480523512636,inf,1.330754123753331,3.3423543950197034,Center_B
27.473826461067826,46.67445405887611,1.4759018947951843,1.2621104713498146,57.08382714071375,77.67974237311188,0,0,56.203594407213735,83.27051031301397,0.9513971190118958,1.294662372885198,4.713037733542646,Center_A
3.997367746959902,72.52134909581484,0.7209490102831078,7.952140080773776,57.62592383497651,58.956332687245,0,0,89.40680729330968,43.04148427219917,0.9604320639162752,0.9826055447874167,7.310387305500005,Center_A
28.124428631761848,42.87634612938311,1.342541650458265,2.223589784729019,89.88602446077874,36.75198800036264,0,1,41.40412733357035,80.34150672452226,1.4981004076796458,inf,4.071242605011994,Center_A
9.332537318553536,66.74646654715465,0.5412878839635313,5.7162790233614915,81.02392423006444,110.60861073617266,0,0,48.96202385184623,76.79592270274753,1.3503987371677406,1.8434768456028778,4.246801334783321,Center_A
4.79721849836702,60.15561163474185,0.16245926961334534,11.528828433901019,61.04617746944399,102.24082312736581,1,0,33.034193394912805,82.36845600776485,inf,1.7040137187894302,7.162203408031591,Center_B
42.80207810189333,93.18034642604991,1.9851635909755267,0.5674587084260556,73.65977603774186,42.55741025037023,0,0,55.50987679346758,43.22499888140861,1.2276629339623644,0.7092901708395039,5.092245984468051,Dump
43.522177422206056,69.55427272527032,0.31240301586119856,0.16500310863825762,87.78840431274935,99.90914442150655,1,0,56.593668137688425,41.0313225509528,inf,1.6651524070251091,5.212693997884607,Dump
36.76108596900783,52.717914185643224,1.976841987926962,0.8115768822628383,20.763116322043594,86.3261999445549,0,1,86.36894180450756,46.553879014592795,0.34605193870072654,inf,7.1648072199932775,Center_A
15.098392074454939,37.41622601771567,1.9545598651328946,5.461796784219735,52.23120248400389,66.822940912586,0,1,75.71914692027592,55.6110192204283,0.8705200414000648,inf,4.94316042215284,Center_A
6.199900902274506,39.831043867770745,1.5876362078160793,9.318799958189897,92.57945338216629,52.86190341860065,0,0,60.57057907089666,85.55654867250608,1.5429908897027715,0.8810317236433441,6.089345207776372,Center_B
31.422020140022745,44.64560044683028,1.3188459241639952,1.481434682798055,79.22504246751612,107.37559051520093,0,0,75.64797850366237,81.6546756235195,1.320417374458602,1.7895931752533487,2.5138679952443646,Center_A
20.926557230802857,46.312832987119364,1.1556141005021694,2.510464488965711,63.42730994672597,93.01694333646478,0,1,33.694834536098384,94.78161145949731,1.0571218324454328,inf,3.071790278761312,Center_A
7.247644098325489,85.29004375967395,1.7322030907556694,5.830961001862989,62.371562162810676,79.29659185222232,0,1,42.61900752128633,34.10406913690308,1.0395260360468446,inf,4.426257204297474,Center_A
23.292607134784618,66.47948123836412,0.5788790432389759,2.113575654638668,47.821607808355026,84.86116805086178,0,1,73.88634986692284,30.80893967099299,0.7970267968059171,inf,4.969034406919249,Center_A
3.478706407954391,64.02040923933382,0.9353624249697541,7.025511236453903,61.64164269132116,38.195956387396286,0,0,74.89567734577116,78.93971807905594,1.0273607115220194,0.6365992731232715,7.794402207417377,Center_B
41.10077728938763,37.459976671499135,1.2387799387330038,1.2067374995362738,72.43065595707625,72.65277848200728,0,1,84.1894261095199,49.5501247055916,1.2071775992846043,inf,7.82390979828674,Dump
13.127539208800727,85.90908006771328,0.8223809517389822,3.635607787264396,53.46904307430344,47.43302635071318,0,0,58.209983133752154,53.38552268736723,0.8911507179050574,0.7905504391785529,7.10718252487257,Center_B
30.488458227221226,76.98292970855144,0.854972908180536,1.7731764442722058,77.13225171137393,48.75453111079428,0,0,80.57878676313094,68.27614181401586,1.2855375285228987,0.8125755185132381,3.893593011713447,Center_B
15.40357627184467,34.398443523500106,0.6605693350041688,4.469091964237048,88.89857818083087,89.51735660581801,0,0,77.87862327921326,37.16891861887589,1.4816429696805145,1.4919559434303002,7.784169744994638,Center_A
24.362924910645866,76.00928131993496,1.128463633369072,0.2173627463029717,32.37478785478889,112.01305366508593,0,0,97.43753648588944,74.98860915836349,0.5395797975798149,1.8668842277514321,6.136045188057276,Dump
25.508542011761026,65.32998412727198,1.701149056030232,1.961854678092741,56.123761825393956,66.33809494305119,1,0,45.05911584972754,52.760321236180516,inf,1.1056349157175198,4.357640766904402,Center_B
9.948741587597663,35.312147473540584,0.4030567560126257,11.011093698414738,52.64160730280649,48.69743457109713,0,1,68.61756946268477,74.29005870106941,0.8773601217134416,inf,6.210049501908598,Center_A
43.69213899387602,59.78954169936267,1.8688660775068828,0.0,74.99718432397825,88.38722435129888,0,0,72.12351094773285,88.380483915137,1.2499530720663041,1.4731204058549814,2.0991363787191597,Dump
35.330711404527925,61.50525866345305,1.3781753074964593,0.46484833654992597,39.989397220634345,108.4068341715286,1,0,99.90535194539545,41.97779333362008,inf,1.8067805695254766,2.8769280936452812,Dump
42.39845448726013,40.775345110612925,1.6465464253600604,2.0956680028448105,71.2200731961821,97.34869210102417,1,0,44.08288995166562,95.16111650401642,inf,1.6224782016837362,6.9781142693382066,Dump
40.4775760683889,91.47037955501835,1.1123813852600233,0.3735594476835318,90.19913933851905,108.18815074829284,1,0,66.62526139771046,67.14816987437106,inf,1.8031358458048807,5.873441821239027,Dump
27.70969908887666,85.24839914624303,1.559033402848127,1.6995278746653117,53.45052798348981,78.28992039097194,0,0,54.23297153995472,94.60494356217778,0.8908421330581635,1.3048320065161991,4.185168207751304,Center_A
41.640592105994024,73.48645192639205,0.03240079467893442,0.5091463644436206,92.88125599833761,97.66886199322718,0,1,66.81250780052999,44.54110575412447,1.5480209333056267,inf,5.003999841336313,Dump
5.805177588232539,60.04921146503947,1.6367608495590704,6.438414347551012,99.45309911467828,42.60581034230428,0,0,46.24900214721741,72.31938652229664,1.6575516519113047,0.7100968390384047,7.430852897874602,Center_B
10.427263084023243,56.76476020299305,0.08027771817073304,8.313728300487892,28.487363995836166,61.344715382687234,0,0,33.33286648992417,58.27209821265233,0.47478939993060276,1.0224119230447872,5.7894686568745195,Center_A
3.944773423153137,72.31327536481203,1.779826752725725,7.497876651065109,38.64425503878869,65.05942480333701,1,0,70.07958177283822,84.19555338092093,inf,1.0843237467222835,4.388895703605981,Center_B
15.989204222820367,65.45307151144885,1.9839254944772866,3.3215007400685326,96.03038011856745,76.01661716214312,0,1,53.50980211025825,72.41362602493075,1.6005063353094575,inf,2.72195994438521,Center_A
18.713123456647725,34.047751882322565,0.5881349243535556,3.9476704137790115,96.66621491851095,113.61687242311413,0,0,42.73589812239035,64.61608198708228,1.6111035819751824,1.8936145403852356,3.7624808097533657,Center_A
13.668008366277524,63.31267217007156,0.4206371125715873,6.453537492338654,27.81658203094068,108.68669041999568,0,0,52.67548962546236,93.90897845017061,0.463609700515678,1.8114448403332615,7.8700413967795,Center_A
37.63571289353296,82.41623512013456,1.5307267277160814,0.6097351202105654,21.199880030170934,42.10729430602661,0,0,33.44961410134214,56.398194492017616,0.35333133383618226,0.7017882384337768,4.624178377110665,Center_A
17.34039304782434,59.85059204380227,0.5060526818405064,2.738141464771767,32.88800186051378,45.55106866942169,0,0,96.53095638630724,45.398614342872705,0.5481333643418964,0.7591844778236948,4.831036783069165,Center_B
14.080183916557372,33.37717754102745,1.731124766344407,5.8091258861385695,99.68102267057986,62.18764946300202,0,1,70.68035404812824,72.56708307964641,1.6613503778429977,inf,4.991588194382093,Center_A
25.335931575804683,81.10808295996216,0.20568518431495342,1.4587674966441488,34.39996932885495,56.16694793016065,1,0,87.03380769429174,73.68199060209696,inf,0.9361157988360109,7.304624137689267,Center_B
8.059741673914793,43.08864583883833,0.2519103927587165,10.32547620728284,60.20380853776185,85.3293857840636,1,0,59.61827382834113,60.73662351003128,inf,1.4221564297343934,5.6235697063118595,Center_B
36.4944701724237,46.810354267722516,1.9583031102012312,1.3833474333729923,87.87341811444088,111.24984429880904,0,1,93.23202672963299,64.06270305825677,1.4645569685740147,inf,6.162062218711533,Dump
5.2056776782301455,40.70591297309923,1.3476777965400093,9.718206000761755,21.632128855056507,116.60623875053281,0,0,63.83227550865774,97.168739000993,0.36053548091760845,1.9434373125088802,4.336481255294624,Center_A
44.436138273822245,51.463979216647346,1.6937744488579056,0.5290988795459993,68.35911858067675,88.82426572817039,0,0,70.17617255404686,81.2879983977761,1.1393186430112792,1.4804044288028397,2.174525711533846,Dump
35.20652507975627,79.18884786976128,0.648658754703036,0.1328945169397423,42.162035909569944,105.4343281260978,0,0,64.42557860438598,37.74212260378039,0.7027005984928324,1.7572388021016299,7.585837485457066,Dump
10.544774305969414,63.760080867755924,1.3529674990412088,4.858346237916611,88.98679331517853,77.26819802077173,1,0,81.32948071073561,44.84910496094277,inf,1.2878033003461955,7.694766085498438,Center_B
2.237451036314903,43.31728281979632,1.1884836546171944,9.87034661982266,42.676891941126335,48.74942521740358,0,0,69.66592543214438,98.29036441048913,0.7112815323521056,0.8124904202900596,7.6949183200883065,Center_A
37.064841423557866,87.05895507988265,1.206300240245894,0.0,74.94045762255271,77.22195708841296,0,0,49.01192465062784,80.85258876554718,1.2490076270425452,1.287032618140216,7.662122519880299,Dump
32.394865785447536,87.1728205718494,1.3650649190754431,0.581086252054551,73.93757059579175,79.95743412938859,0,1,40.18776719258524,94.05315883012572,1.2322928432631959,inf,6.891451646417366,Dump
33.347308225762454,86.58759762799045,1.1507183462581971,1.2198481827448857,37.7194839087712,96.82118077922009,0,0,72.42870722180844,51.27030247921054,0.6286580651461867,1.6136863463203348,6.107576300697961,Center_A
35.164624907495664,45.521753739800054,0.8581247386053319,1.84029432411698,22.78393598946801,49.78946907366142,0,0,64.24259730829255,81.93068020606145,0.3797322664911335,0.8298244845610238,7.067059509603713,Center_A
5.183920024565886,59.33055737176423,0.5518453887610937,7.6545029166266865,52.739965902831784,63.147934387805854,0,0,36.718298768727905,79.9801895966458,0.8789994317138631,1.0524655731300976,5.603277434006217,Center_A
17.41402632740372,94.02432764915687,1.537162661826404,2.935643179530921,43.135452157269576,62.762472229310966,0,0,57.69322260552879,50.628298980756256,0.7189242026211596,1.0460412038218494,2.8062176833521417,Center_A
6.982369559580578,80.18081096014937,0.4525448600063724,7.788835450486852,84.7182199690967,116.34956361670484,0,0,66.03434954003176,68.55714278154937,1.4119703328182782,1.9391593936117473,4.347308990248527,Center_A
39.11344731265052,31.765882379661388,1.3847086123088284,1.330749780915008,84.02913507642762,69.9550464294047,0,0,87.8825263677913,73.91905778892067,1.4004855846071271,1.1659174404900783,7.827769471837625,Center_B
28.80181945358499,34.23829843193198,0.4666656452986533,2.5766059339658662,56.56191617541004,97.95845705683318,1,0,35.327073908335365,63.67922675792255,inf,1.6326409509472197,4.106826881573938,Center_B
16.228615068663913,60.15553949280163,1.2506603399089078,3.7837214183262975,68.52097802585752,97.57302432369951,0,0,54.394674377220205,87.90250946606089,1.1420163004309587,1.6262170720616587,7.206967482388217,Center_A
4.733009062299017,89.09931338100141,1.4941565342580578,6.253558467835704,68.340761278954,53.89897663229172,0,0,87.58592858972698,88.30083292585925,1.1390126879825668,0.898316277204862,2.5592688246492177,Center_B
15.372239833773474,65.01561686692642,0.4374277778130784,6.194124651334586,86.17265187420986,81.4682720434559,0,0,75.38967522401052,89.54203838110897,1.4362108645701643,1.3578045340575984,4.005103054252817,Center_B
15.982882847150123,62.35781302222887,0.11988660172261656,4.992834833982631,54.0001931298558,110.48726039867833,0,0,50.29708252626507,86.2396498368714,0.90000321883093,1.8414543399779721,4.1057199483642774,Center_A
33.37306566853675,36.85579049718099,0.26194748598834816,2.4181235968477788,42.03573438324072,72.76779475112545,0,0,89.17345854158496,64.16584340380012,0.700595573054012,1.2127965791854243,2.309615258653881,Center_A
29.414971268274165,72.69070680707911,1.211993934542051,1.1668931584994058,41.2027934512438,115.06057566082914,1,0,64.53055063938847,56.7006808704305,inf,1.9176762610138192,2.71456598112053,Dump
40.15014793078204,83.43670543901466,1.698892812451471,0.4917124732089482,62.89538234257633,49.301240639174544,0,0,64.88463239173224,88.19633986000593,1.0482563723762721,0.8216873439862424,3.158991266730626,Dump
22.30524178196382,54.727300487991556,0.08999364247084873,3.666667270313643,55.931856218577,36.67431951966277,0,0,98.36111374402691,64.31410209893868,0.93219760364295,0.6112386586610461,7.026893544860678,Center_B
7.142552575346973,80.41477031014628,1.4683025180832925,5.333017019312922,55.209661678794895,110.23084858302744,0,1,96.29815522654648,47.24599790395873,0.920161027979915,inf,2.3804119396388383,Original
32.669525850588784,92.69098250355276,0.6826372919001042,0.8895562760377775,27.290987127176578,106.2913078165995,0,0,55.09728783588908,65.51404726255514,0.45484978545294297,1.771521796943325,3.792205408066323,Center_A
34.71375709052659,43.244819843299794,0.957056739839045,1.1594677182487882,77.48829925521565,119.33308883404602,0,1,39.84053900641576,39.92948753434695,1.2914716542535942,inf,2.061050015535605,Dump
26.134919495488337,64.01642602765818,1.8577190996911312,1.8856086289922052,37.09893503855285,91.14541393011834,1,0,52.796671259466585,78.41406434191592,inf,1.519090232168639,6.173766472418149,Center_B
35.15158873804612,48.66396727549741,0.6639430094716909,1.1339994036648484,35.75629041669771,114.30191340004346,0,0,32.13382822179716,53.51448971367344,0.5959381736116285,1.9050318900007244,5.721818540260279,Center_A
23.2332106436688,81.53553723719955,0.9306738678789721,2.269749808142717,53.02066562219147,104.42541225756997,0,0,31.453752069727383,48.24611589132181,0.8836777603698579,1.7404235376261663,5.869893572318851,Center_A
24.477511663425744,67.54356878227523,0.02736482952136221,3.342431795417727,38.22226732942411,105.99836998080782,0,0,57.68654953759935,96.95561223643215,0.6370377888237352,1.7666394996801305,4.246296708287712,Center_A
20.384263789417634,71.24785714076975,0.16319744000967673,3.1835315829297146,66.70866138464123,81.22274134088414,0,0,95.87138758880639,84.38166970308154,1.111811023077354,1.3537123556814024,3.2496069276054143,Center_B
3.093022449996093,81.86442037503312,0.517183182269568,7.512363241199054,49.71706714675772,64.41281381250397,0,0,90.99501388625454,85.09486519067522,0.8286177857792953,1.073546896875066,6.3219212797162,Center_B
6.639331360712092,55.73808072305957,0.055704481642148806,10.43351306628437,55.912937807423205,114.11022652889537,0,1,65.80099837423361,73.66053784954283,0.9318822967903867,inf,6.866707236444171,Center_A
3.351454984529573,89.48085444645781,1.262750652096502,6.98540783955237,62.97354572832231,68.89054580543049,0,0,69.56584668195815,88.74209673572079,1.0495590954720384,1.1481757634238414,2.8316089885892106,Center_A
29.36564768434256,64.6468763709991,0.852796713603245,1.7129818119563192,36.28284179854439,78.49374305247022,0,0,30.415344772223953,83.14137368143669,0.6047140299757399,1.3082290508745038,4.920976567624528,Center_A
15.517307186282046,40.26706348429762,1.096290405456044,3.6980799779297677,32.46012982924238,70.1502876412669,0,0,45.08508090836359,71.91415928935317,0.5410021638207064,1.1691714606877817,3.492294091873175,Center_A
23.868539720082218,75.23344268097216,0.3492943717926591,2.866853045159258,90.43375222988838,80.83364825641775,0,1,31.734188885406862,97.27870812962021,1.507229203831473,inf,3.008641167236802,Center_A
41.025358378822,81.56198777848654,0.5918640588732322,0.3106710083089346,54.697896226513684,72.34545710930945,0,1,82.81776728867712,43.41164647790961,0.9116316037752281,inf,6.405951880969995,Dump
12.719565853401622,50.58950900938923,1.3276489497054502,4.690512794063099,52.96748877060313,34.31708027215283,0,0,40.19520572185484,96.03658032963257,0.8827914795100522,0.5719513378692138,5.228581612837022,Center_A
19.64646569053208,85.71665170491895,1.9306054472607996,3.000293043244341,22.84897202182732,109.38433674069287,0,0,90.83329717337719,58.100671339920545,0.38081620036378866,1.823072279011548,3.2971119942720066,Center_B
34.48869895735109,88.89931155977482,0.1008335472044184,0.8911025526925833,59.83810420699146,69.99544370241928,0,0,75.03270195730518,66.98792883810407,0.997301736783191,1.1665907283736547,3.8600000672692705,Dump
11.838321116139767,47.998791679557584,1.7807686417105322,5.128517388571195,64.33357772888002,83.00492836566139,0,0,46.059307356099936,38.59175236810162,1.0722262954813335,1.383415472761023,7.7999220279664545,Center_A
5.310136122638099,93.92889572648943,1.153762402622417,5.959593207939899,64.70726967637333,42.52690224821883,0,0,41.04042219582748,67.80752072452536,1.0784544946062222,0.7087817041369805,7.09207738825134,Center_B
14.459312475292025,39.1462493231693,1.1278391335112474,5.413601182412103,76.56249354583075,30.30490631843752,1,0,73.93372906461371,72.78447263007354,inf,0.5050817719739586,7.27968045723877,Center_B
8.93251535192219,43.131018446161846,1.0005570704155207,7.048830174123471,34.19854679928094,52.07610842792786,0,0,93.05858861976265,99.83910792659668,0.5699757799880156,0.8679351404654644,4.7600725824842485,Original
41.97699905073064,41.9746145504717,0.13878817180836678,1.6777425009570632,40.17785073844951,93.41274289200152,0,0,80.28521532400671,98.26346877500686,0.6696308456408251,1.5568790482000252,5.74284358352525,Center_A
36.74917632126993,88.10933115051158,0.17975370347232134,1.3127527913489214,84.85843721843301,38.92750771015908,0,0,54.39826561223643,97.64781043120011,1.4143072869738835,0.648791795169318,4.26060644122647,Dump
29.23636152994821,72.52901590112252,1.2018240113181722,0.2355641878465724,95.77364934747152,111.79986963478211,0,0,71.11685166880531,54.38716420714401,1.5962274891245254,1.8633311605797018,2.4662718541333435,Dump
39.47280537807186,39.886778409447736,0.6819171428711166,0.6234508678510844,30.87461978938565,49.35203124205661,0,1,51.7533186760695,99.38865491215304,0.5145769964897609,inf,4.406415863940695,Center_A
36.55789930666192,58.62102219394268,1.8345361331553613,0.6186437695981947,59.811964360417456,48.41342528625982,0,0,99.94046967450612,61.883470611657756,0.9968660726736243,0.8068904214376638,5.563884519242868,Dump
10.02251253209954,69.99437162953714,0.8131810747189445,5.363339366555132,37.134100219166946,46.335716545934595,0,0,82.41874319232957,89.62853811333304,0.6189016703194491,0.7722619424322432,3.7228656246087883,Center_A
40.38003693506904,35.42516552430992,0.28656291740528217,0.0040099526707308986,24.805853468398595,31.258354167422826,0,0,73.00671478297275,45.14239783132804,0.4134308911399766,0.5209725694570471,7.087703448364494,Dump
25.191716402372982,87.35706394647701,1.429437667004072,2.8385581506599644,46.04026705009083,99.46249216304112,0,0,59.628139993608045,65.40832257596216,0.7673377841681805,1.657708202717352,2.9066009550475918,Center_A
36.71992667205469,82.23422980369978,0.5867068428820197,0.996189225047224,31.49501001473702,108.75310781207327,0,0,73.270660318169,97.62084672893238,0.5249168335789504,1.8125517968678877,4.2027745366215195,Center_A
40.531925896710206,62.838440282481486,1.0509406147117863,0.7318829870353009,76.7946458747397,85.2746432354579,0,0,53.91312437271343,96.29219778463992,1.279910764578995,1.4212440539242983,2.7494234319452175,Dump
15.674149423790146,92.86322999184608,1.39566557101034,3.499420003368376,62.69803309371555,46.9379983511876,0,0,32.02053876206215,77.86144144749987,1.0449672182285925,0.7822999725197933,4.428992803911352,Center_B
6.7322327546901,57.15446365288148,1.8005282224041408,8.37921844533666,31.50675767922487,55.675019724679174,0,1,57.6561965649643,85.84700257871418,0.5251126279870811,inf,2.2379678298456227,Center_A
11.801211989303493,93.96717073737236,1.5843823896033522,4.210516483075374,20.73932707244115,72.8334027628467,0,0,95.13365737059068,42.3498687621681,0.34565545120735247,1.213890046047445,3.635296370369873,Center_B
20.36563491092902,73.41479992223576,1.3527221357454482,2.9066936260868994,84.65256392193702,115.89113564609707,0,0,73.8410766341706,80.51609846389101,1.410876065365617,1.9315189274349511,4.404411530682102,Center_A
37.1746349346672,71.2536327615062,1.3592663647902872,0.8374671361227624,34.095552493139806,52.26162346359685,0,0,35.87689921496311,73.26355658347606,0.5682592082189968,0.8710270577266142,4.868992179660149,Center_A
39.011415080022765,40.78706819422602,1.891849288064173,0.8371918045030033,68.49733137766128,95.84813135278992,0,0,91.94955293765182,36.40862150258722,1.1416221896276881,1.597468855879832,5.262178150850851,Dump
2.2989416128412,87.32530428980186,0.5916481949930721,6.558616133620917,46.953753046139646,69.55034009636283,0,0,48.82123945390604,37.921130461277336,0.7825625507689941,1.1591723349393805,3.6499467787395137,Center_A
23.962134010835328,57.78682971483998,0.002224188392374815,2.84262785872268,66.83887506520284,56.80626135240196,1,0,47.063864515790925,37.59105324258833,inf,0.9467710225400326,5.138248007689234,Center_B
19.948673135397495,40.54517137586116,0.5439091187963974,3.068960899522365,45.25229015858592,71.03243433199023,0,0,50.79636781462246,80.7049854380885,0.7542048359764321,1.1838739055331706,5.0540277293723594,Center_A
11.5506358502414,30.819488798424338,0.435782759253488,9.588686696830079,26.955164855380332,36.40860457871093,0,0,70.40415652881703,39.92006457733007,0.4492527475896722,0.6068100763118488,3.8970683052572506,Center_A
7.1542107953483605,66.38411943649487,1.3236691702279964,6.406603113403819,37.83600068462029,101.88186338373262,0,1,68.12816654037837,62.74125897801293,0.6306000114103382,inf,6.9812019839388695,Center_A
16.517452370356004,64.28097543797396,1.267423199531058,2.5873175752711597,35.044685318326046,51.89717351846704,0,0,64.39896282360172,54.98872641144304,0.5840780886387674,0.8649528919744507,5.2738467595613905,Center_A
42.54511726823832,76.7579854539953,1.1869227654094476,0.6044817234137722,54.241548195171504,95.28709108736734,0,1,80.22758044588389,68.53528985391524,0.9040258032528584,inf,3.9936183124792697,Dump
15.897726076892475,87.86677344615714,0.0324868864189074,4.43338392986758,72.66270267409259,36.15135343033752,0,0,52.157641193447134,79.45335410535819,1.2110450445682097,0.6025225571722921,7.684031072484659,Center_B
24.307996734964743,35.16142800179692,1.457556108901295,2.7554889613294073,41.1044859957086,115.95887005491174,0,1,84.74451651007018,77.93057760549324,0.6850747665951433,inf,7.070674478426966,Center_A
32.22981523249265,77.54727187212356,0.647060824970983,0.77303647450917,20.965594824049436,47.371348686512874,1,0,42.27251748650194,66.08639411400637,inf,0.7895224781085479,7.895526869310805,Dump
17.636072902309643,42.181776366342845,1.3301119780132622,5.4730702249146885,61.51498914118055,109.44678685863724,0,0,84.78345523539065,62.503441152726985,1.025249819019676,1.8241131143106206,6.153403247872524,Center_A
43.78662955700131,85.78150845521566,1.1131568570043067,1.1160707663332097,68.46075914871776,102.8525888653891,0,0,76.4667073675198,57.847091658558114,1.1410126524786293,1.7142098144231517,4.269337433036281,Dump
43.38523368251078,83.23912840100765,0.6854618508558143,0.0,97.02963952014477,117.10739316732743,0,0,77.82458166833106,90.33369638130657,1.6171606586690794,1.951789886122124,3.685164000074074,Dump
